id	image	image_src	image_legende	nom_fr	nom_latin	region	systeme	fonction	rapports	notes_cliniques	sources	importance
nez_externe	nez_externe.jpg	libre	Cartilages du nez, vue latérale (Gray, 1918)	Nez externe	Nasus externus	Cavité nasale et sinus	Viscères ORL	Pyramide ostéo-cartilagineuse recouverte de peau, formant l'entrée des voies aériennes. Sa charpente comprend une partie osseuse (os nasaux, processus frontaux des maxillaires) et une partie cartilagineuse mobile (cartilages latéraux, grands cartilages alaires en fer à cheval autour des narines, cartilage du septum). Il réchauffe, humidifie et filtre l'air, et abrite la fonction olfactive dans sa partie haute.	La valve nasale interne (angle entre cartilage latéral et septum, environ 10 à 15 degrés) est la zone la plus étroite des voies aériennes. Les muscles de la mimique (nasal, abaisseur du septum, dilatateurs de la narine) s'insèrent sur sa charpente. Vascularisé par les artères faciale et ophtalmique (via l'artère dorsale du nez).	Fracture des os propres du nez la plus fréquente du massif facial. La chirurgie de la valve nasale interne traite une obstruction fréquente et sous-diagnostiquée. La pointe du nez, purement cartilagineuse, est une zone à risque de nécrose (piercing, injections d'acide hyaluronique compliquées d'embolie de l'artère dorsale du nez).	https://fr.wikipedia.org/wiki/Nez	2
cavite_nasale	cavite_nasale.jpg	libre	Paroi latérale de la cavité nasale (Gray, 1918)	Cavité nasale (vue d'ensemble)	Cavitas nasi	Cavité nasale et sinus	Viscères ORL	Cavité paire séparée par le septum nasal, ouverte en avant par les narines et en arrière par les choanes vers le rhinopharynx. Chaque fosse a un toit (os nasaux, lame criblée, corps du sphénoïde), un plancher (palais osseux), une paroi médiale (septum) et une paroi latérale (cornets et méats). Elle assure le conditionnement de l'air, la protection (mucus, clairance ciliaire) et l'olfaction (aire olfactive du toit).	Communique avec les sinus paranasaux, la trompe auditive (via le rhinopharynx) et le sac lacrymal (conduit lacrymo-nasal s'ouvrant au méat inférieur). Le toit répond à la fosse crânienne antérieure, le plancher à la cavité buccale, la paroi latérale à l'orbite et au sinus maxillaire.	Voie d'abord de la chirurgie endoscopique naso-sinusienne et de la chirurgie de la base du crâne (hypophyse, méningo-encéphalocèles). Épistaxis, obstruction nasale, polypose. Une brèche de la lame criblée donne une rhinorrhée cérébro-spinale.	https://fr.wikipedia.org/wiki/Fosses_nasales	4
paroi_laterale_nasale	paroi_laterale_nasale.jpg	libre	Paroi latérale de la cavité nasale, cornets et méats (Gray, 1918)	Paroi latérale de la cavité nasale	Paries lateralis cavitatis nasi	Cavité nasale et sinus	Viscères ORL	Paroi la plus complexe, portant trois (parfois quatre) cornets nasaux enroulés (supérieur, moyen, inférieur), qui augmentent la surface muqueuse et créent des turbulences conditionnant l'air. Sous chaque cornet s'ouvre le méat correspondant.	Méat inférieur : orifice du conduit lacrymo-nasal. Méat moyen : ostiums du sinus frontal (via l'infundibulum), du sinus maxillaire et des cellules ethmoïdales antérieures, groupés dans le complexe ostio-méatal autour de la bulle ethmoïdale et du processus unciné. Méat supérieur : cellules ethmoïdales postérieures. Récessus sphéno-ethmoïdal (au-dessus du cornet supérieur) : ostium du sinus sphénoïdal.	Le complexe ostio-méatal du méat moyen est la clé de la chirurgie endoscopique fonctionnelle des sinus : son obstruction entretient les sinusites chroniques maxillaires et ethmoïdo-frontales. Repère du cornet moyen pour l'accès à l'ethmoïde et à la base du crâne.	https://fr.wikipedia.org/wiki/Fosses_nasales	4
septum_nasal	septum_nasal.jpg	libre	Septum nasal (Gray, 1918)	Septum nasal	Septum nasi	Cavité nasale et sinus	Viscères ORL	Cloison médiane séparant les deux fosses nasales. Sa partie postéro-supérieure est osseuse (lame perpendiculaire de l'ethmoïde), sa partie postéro-inférieure osseuse également (vomer), sa partie antérieure cartilagineuse (cartilage septal), et son bord antéro-inférieur membraneux (septum mobile entre les crus médiales des cartilages alaires).	Recouvert d'une muqueuse respiratoire adhérente au périchondre et au périoste (plan de clivage chirurgical). Sa partie antéro-inférieure porte la tache vasculaire (aire de Kiesselbach ou de Little).	Déviation septale très fréquente (traumatique ou de croissance), source d'obstruction nasale, traitée par septoplastie (résection sous-muqueuse conservatrice). Hématome puis abcès du septum après traumatisme : urgence, risque de nécrose du cartilage et de nez en selle. Perforation septale (chirurgie, cocaïne, granulomatose).	https://fr.wikipedia.org/wiki/Septum_nasal	3
choanes	choanes.jpg	libre	Choanes et voile du palais, vue postérieure (Gray, 1918)	Choanes	Choanae	Cavité nasale et sinus	Viscères ORL	Orifices postérieurs des fosses nasales faisant communiquer la cavité nasale avec le rhinopharynx. Chaque choane est limitée en dedans par le bord postérieur du vomer, en dehors par la lame médiale du processus ptérygoïde, en haut par le corps du sphénoïde et l'aile du vomer, en bas par le bord postérieur de la lame horizontale de l'os palatin.	Le bord supérieur répond à l'ostium pharyngien de la trompe auditive, situé juste en dehors de la choane. En arrière s'étend le rhinopharynx et sa paroi postérieure (tonsille pharyngienne).	L'atrésie choanale (imperforation osseuse ou membraneuse), bilatérale, est une urgence néonatale (le nouveau-né est un respirateur nasal obligatoire : détresse respiratoire cyclique cédant aux cris). Le polype de Killian (polype antro-choanal) prend naissance dans le sinus maxillaire et se prolabe par la choane.	https://fr.wikipedia.org/wiki/Choane	3
sinus_frontal	sinus_frontal.svg	libre	Sinus paranasaux, projection sur la face (schéma légendé)	Sinus frontal	Sinus frontalis	Cavité nasale et sinus	Viscères ORL	Cavité aérienne paire creusée dans l'écaille de l'os frontal, au-dessus des orbites, absente à la naissance et pneumatisée jusqu'à l'adolescence. Il allège le crâne, participe à la résonance vocale et au conditionnement de l'air. Il se draine par le conduit fronto-nasal (ou récessus frontal) dans le méat nasal moyen.	Sa paroi postérieure (fine) le sépare de la fosse crânienne antérieure et des lobes frontaux ; sa paroi inférieure sépare de l'orbite. Les deux sinus sont séparés par un septum souvent asymétrique.	Sinusite frontale : céphalée frontale caractéristique. Complications par contiguïté : ostéomyélite de l'os frontal (tumeur bouffante de Pott), abcès extra- ou sous-dural, empyème, thrombophlébite. Mucocèle frontale érodant l'orbite (exophtalmie, diplopie). Repère médico-légal d'identification (aspect radiologique unique).	https://fr.wikipedia.org/wiki/Sinus_frontal	3
sinus_maxillaire	sinus_maxillaire.svg	libre	Sinus paranasaux, coupe (schéma légendé)	Sinus maxillaire	Sinus maxillaris	Cavité nasale et sinus	Viscères ORL	Plus volumineux des sinus paranasaux, pyramidal, creusé dans le corps du maxillaire, présent dès la naissance. Il se draine dans le méat moyen par un ostium situé en position haute sur sa paroi médiale (drainage anti-gravitaire, défavorable).	Toit : plancher de l'orbite (parcouru par le nerf infra-orbitaire). Plancher : procès alvéolaire, en rapport intime avec les racines des prémolaires et molaires supérieures (parfois intra-sinusiennes). Paroi antérieure : fosse canine. Paroi postérieure : fosse ptérygo-palatine et fosse infra-temporale.	Sinusite maxillaire aiguë (rhinogène) ou chronique d'origine dentaire (odontogène : granulome apical, communication bucco-sinusienne après avulsion). L'aspergillose sinusienne est souvent liée à un dépassement de pâte dentaire. La ponction-lavage se fait par le méat inférieur. Comblement observé sur tout panoramique dentaire.	https://fr.wikipedia.org/wiki/Sinus_maxillaire	4
cellules_ethmoidales	cellules_ethmoidales.jpg	libre	Coupe frontale des fosses nasales et de l'ethmoïde (Gray, 1918)	Cellules ethmoïdales (labyrinthe ethmoïdal)	Cellulae ethmoidales	Cavité nasale et sinus	Viscères ORL	Ensemble de 3 à 18 petites cavités aériennes creusées dans le labyrinthe ethmoïdal, entre l'orbite et la cavité nasale. On les répartit en cellules antérieures et moyennes (drainage dans le méat moyen) et postérieures (drainage dans le méat supérieur). Elles conditionnent l'air et allègent le massif facial.	Séparées de l'orbite par la lame orbitaire (lamina papyracea), très fine. Séparées de la fosse crânienne antérieure par le toit de l'ethmoïde et la lame criblée. En rapport en avant avec le sinus frontal (récessus frontal), en arrière avec le sinus sphénoïdal et le canal optique (cellule d'Onodi).	L'ethmoïdite aiguë de l'enfant se complique volontiers de cellulite orbitaire (par la lamina papyracea) : urgence, TDM, risque d'abcès sous-périosté et de cécité. La cellule d'Onodi expose le nerf optique lors de la chirurgie ethmoïdo-sphénoïdale. Effraction de la lame criblée : rhinorrhée cérébro-spinale peropératoire.	https://fr.wikipedia.org/wiki/Sinus_ethmoïdal	4
sinus_sphenoidal	sinus_sphenoidal.jpg	libre	Paroi médiale de la cavité nasale et sinus sphénoïdal (Gray, 1918)	Sinus sphénoïdal	Sinus sphenoidalis	Cavité nasale et sinus	Viscères ORL	Cavité aérienne paire creusée dans le corps du sphénoïde, au centre de la base du crâne. Il se draine dans le récessus sphéno-ethmoïdal, au-dessus et en arrière du cornet supérieur. Son degré de pneumatisation est très variable (type conchal, présellaire, sellaire).	Toit : selle turcique et hypophyse. Parois latérales : sinus caverneux (avec l'artère carotide interne et les nerfs III, IV, V1, V2, VI), canal optique. Plancher : toit du rhinopharynx et canal ptérygoïdien. En arrière : clivus et tronc cérébral.	Voie d'abord trans-sphénoïdale endoscopique de l'hypophyse (adénomes) et du clivus : le sinus est la chambre de travail. Sinusite sphénoïdale isolée : céphalée du vertex ou rétro-orbitaire, risque de complications neurologiques graves (thrombophlébite du sinus caverneux, méningite, névrite optique) qui imposent l'imagerie en urgence.	https://fr.wikipedia.org/wiki/Sinus_sphénoïdal	4
tache_vasculaire	tache_vasculaire.jpg	libre	Vascularisation du septum nasal (Gray, 1918)	Tache vasculaire (aire de Kiesselbach)	Locus Kiesselbachi	Cavité nasale et sinus	Système vasculaire	Zone anastomotique très vascularisée de la partie antéro-inférieure du septum nasal (aussi appelée aire de Little). Elle réunit des branches des systèmes carotidien externe et interne : artère sphéno-palatine (branche septale postérieure), artère palatine majeure (remontant par le canal incisif), artère labiale supérieure (branche de la faciale) et artère ethmoïdale antérieure (branche de l'ophtalmique).	Située à quelques millimètres de l'orifice narinaire, sur le cartilage septal, dans une muqueuse mince et adhérente exposée à l'air sec et aux traumatismes digitaux.	Siège de plus de 90 pour cent des épistaxis, surtout chez l'enfant et l'adulte jeune (épistaxis bénigne antérieure). Traitement : compression bidigitale narine pincée tête penchée en avant, puis cautérisation (nitrate d'argent) ou méchage antérieur. Les épistaxis postérieures (artère sphéno-palatine) sont plus graves et concernent le sujet âgé hypertendu.	https://fr.wikipedia.org/wiki/Tache_vasculaire	4
innervation_cavite_nasale	innervation_cavite_nasale.jpg	libre	Nerfs du septum nasal (Gray, 1918)	Innervation de la cavité nasale	Nervi cavitatis nasi	Cavité nasale et sinus	Système nerveux	Triple innervation. Sensorielle : l'aire olfactive du toit (nerf olfactif I, dont les fila traversent la lame criblée). Sensitive : branches du nerf ophtalmique V1 (nerfs ethmoïdaux antérieur et postérieur, via le nerf nasociliaire) pour la partie antéro-supérieure, et branches du nerf maxillaire V2 (nerfs nasaux postérieurs et nerf naso-palatin issus du ganglion ptérygo-palatin) pour la partie postéro-inférieure. Végétative : parasympathique sécréto-moteur du VII (nerf grand pétreux, relais dans le ganglion ptérygo-palatin) et sympathique (nerf pétreux profond).	Le ganglion ptérygo-palatin, dans la fosse ptérygo-palatine, est le carrefour de cette innervation autonome et sensitive. Le nerf naso-palatin (de Scarpa) chemine sur le septum vers le canal incisif.	La rhinite vasomotrice et la rhinorrhée du sujet âgé relèvent d'un déséquilibre autonome (traitement par anticholinergique local). Le bloc du ganglion ptérygo-palatin est utilisé dans certaines céphalées et névralgies faciales. L'anesthésie du nerf naso-palatin complète l'anesthésie du bloc incisif maxillaire.	https://fr.wikipedia.org/wiki/Fosses_nasales ; Kamina, Anatomie clinique	3
cavite_buccale	cavite_buccale.jpg	libre	Coupe sagittale de la bouche, du pharynx et du larynx (Gray, 1918)	Cavité buccale	Cavitas oris	Cavité buccale	Viscères ORL	Premier segment du tube digestif, siège de la préhension, de la mastication, de l'insalivation, du début de la déglutition, de la gustation et de la phonation. Elle comprend le vestibule (entre lèvres/joues et arcades dentaires) et la cavité buccale propre (en dedans des arcades), limitée en haut par le palais, en bas par le plancher et la langue, en arrière par l'isthme du gosier.	Communique en avant par l'orifice buccal, en arrière avec l'oropharynx par l'isthme du gosier (limité par le voile, les piliers et la base de langue). Le canal parotidien s'ouvre dans le vestibule en regard de la 2e molaire supérieure ; les canaux submandibulaire et sublinguaux au plancher.	Carcinome épidermoïde de la cavité buccale (tabac, alcool, papillomavirus) : dépistage par inspection et palpation bidigitale de toute lésion persistante. Aphtes, candidose, lichen. La bouche est aussi un miroir de maladies générales (anémie, carences, VIH, Crohn).	https://fr.wikipedia.org/wiki/Cavité_buccale	3
